,MEMBER_NO,FFP_days,FFP_TIER,DAYS_FROM_LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,P1Y_Flight_Count,L1Y_Flight_Count,runoff_flag
38910,39494,1409,4,27,9,0.645555556,110088,7,2,0
38911,39495,1534,4,132,18,0.5413759260000001,106154,11,7,0
38912,39496,917,4,353,2,0.95,1774,1,1,1
38913,39497,1669,4,499,3,0.443946376,4774,3,0,1
38914,39498,840,4,49,3,1.046666667,2241,1,2,0
38915,39499,2042,4,43,11,0.659660614,11786,1,10,0
38916,39500,2042,4,628,2,0.838583383,3346,2,0,1
38917,39501,2045,4,29,24,1.059571683,28110,13,11,0
38918,39502,1546,4,4,30,0.763325403,34465,14,16,0
38919,39504,1939,4,102,14,0.844412165,13218,8,6,0
38920,39505,1978,4,70,41,0.75273507,34043,19,22,0
38921,39506,2059,4,597,5,0.512162297,10031,5,0,1
38922,39507,2060,4,126,15,0.555348621,17225,7,8,0
38923,39508,937,4,104,3,0.422336608,4682,0,3,1
38924,39509,1821,4,198,3,0.84,2799,0,3,1
38925,39510,1820,4,269,4,0.5578728000000001,6022,2,2,1
38926,39511,2056,4,159,12,0.840710211,20332,3,9,0
38927,39512,1859,4,65,3,1.362531646,6083,0,3,0
38928,39513,1457,4,244,14,0.900719652,21163,9,5,1
38929,39514,1644,4,105,13,0.709616307,22101,6,7,0
38930,39515,1047,5,86,21,1.4081760019999998,33295,15,6,0
38931,39516,1032,4,9,13,0.62447907,11873,2,11,0
38932,39517,2041,4,606,2,0.992165823,9082,2,0,1
38933,39518,2039,4,1,9,0.646469176,14161,0,9,0
38934,39519,1630,4,26,10,0.8857757620000001,17196,1,9,0
38935,39520,1627,4,10,8,0.554265184,10159,7,1,0
38936,39521,1999,4,103,3,0.760546026,3498,2,1,0
38937,39522,831,4,21,23,0.644519481,34546,5,18,0
38938,39523,1406,4,19,4,0.81063656,4163,0,4,0
38939,39524,1358,4,516,3,0.7585670520000001,4243,3,0,1
38940,39525,1696,4,307,5,1.382989104,6149,2,3,1
38941,39526,2054,4,134,5,0.684108422,9629,0,5,1
38942,39527,2058,4,292,4,0.59924954,4344,3,1,1
38943,39528,2852,4,132,16,0.64292988,16871,11,5,0
38944,39529,1500,4,143,6,0.682561847,9095,4,2,0
38945,39530,2037,4,24,4,0.7045396690000001,4714,0,4,0
38946,39531,1458,4,163,21,0.840796992,23275,18,3,0
38947,39532,2063,4,127,4,0.540361785,4616,2,2,0
38948,39533,891,4,506,2,0.8,1226,2,0,1
38949,39534,796,4,81,14,0.733817158,10479,8,6,0
38950,39535,1845,4,20,14,0.454793568,23882,5,9,0
38951,39536,1842,4,60,18,0.7309273909999999,25534,13,5,0
38952,39537,718,4,716,2,0.775,3308,2,0,1
38953,39538,2051,5,42,13,0.946153846,8970,5,8,0
38954,39539,2061,5,11,28,0.7208383759999999,43298,4,24,0
38955,39540,2054,4,362,3,0.907447833,3115,2,1,1
38956,39541,618,4,235,9,0.7161659029999999,9825,4,5,1
38957,39542,2048,4,49,3,0.890184502,2710,0,3,0
38958,39543,2046,4,4,13,0.6689122510000001,13983,6,7,0
38959,39544,1768,6,1,71,0.655404267,61964,13,58,0
38960,39545,1734,4,197,7,0.502673626,16285,6,1,0
38961,39546,1818,6,5,152,0.970657895,309928,71,81,0
38962,39547,1861,4,623,2,0.72458323,8038,2,0,1
38963,39548,2030,4,39,5,0.5744920029999999,4439,1,4,0
38964,39549,1986,4,553,2,1.0,3052,2,0,1
38965,39550,1983,4,10,14,0.74410138,19057,6,8,0
38966,39551,906,4,342,5,0.7502198170000001,5914,3,2,1
38967,39552,877,4,236,2,0.67,6412,0,2,1
38968,39553,941,4,102,5,0.732806579,7600,2,3,0
38969,39554,878,4,8,7,0.459689082,9681,0,7,0
38970,39556,1709,4,97,2,0.420849974,1953,0,2,1
38971,39557,701,4,122,8,0.5480223470000001,10113,3,5,0
38972,39558,677,4,538,4,0.66400557,4309,4,0,1
38973,39559,850,4,263,5,0.506,4360,4,1,1
38974,39560,2000,4,12,28,0.708293932,28510,14,14,0
38975,39561,2046,4,46,11,1.321864243,13421,3,8,0
38976,39562,2037,4,565,3,0.7330884040000001,4355,3,0,1
38977,39563,1964,4,122,2,0.36,2020,0,2,1
38978,39564,2040,4,197,4,0.61193537,5663,1,3,0
38979,39565,1819,4,356,3,0.8666666670000001,2775,2,1,1
38980,39566,1732,4,130,2,0.681051995,3308,1,1,0
38981,39567,1694,4,520,3,0.696628765,5013,3,0,1
38982,39568,2021,4,259,6,0.6776231140000001,9016,2,4,0
38983,39569,2021,4,661,4,0.557149171,4525,4,0,1
38984,39570,1552,4,22,11,0.584902933,11899,2,9,0
38985,39571,2061,4,139,3,0.69,3924,0,3,0
38986,39572,2053,4,60,23,0.7524569940000001,50981,17,6,0
38987,39573,2042,4,12,33,0.712176493,26120,15,18,0
38988,39574,1422,4,6,19,0.7319637,35041,12,7,0
38989,39575,2048,4,177,23,0.6149577589999999,34919,12,11,1
38990,39576,2034,4,71,4,0.412039397,6904,2,2,0
38991,39577,2031,4,66,2,0.7375871820000001,3183,1,1,0
38992,39578,2034,4,572,8,0.8239722970000001,6714,8,0,1
38993,39579,3439,4,24,36,0.779253945,66349,19,17,0
38994,39580,1964,4,27,22,0.7128906909999999,24783,14,8,0
38995,39581,2027,4,179,9,0.738018499,10487,7,2,0
38996,39582,1869,4,166,3,0.680833762,3886,1,2,0
38997,39583,2039,4,2,6,1.06214535,4871,1,5,0
38998,39584,1929,4,13,4,0.784266712,5864,1,3,0
38999,39585,2000,4,21,13,0.534428214,21975,1,12,0
39000,39586,1951,4,8,11,0.616467623,12895,1,10,0
39001,39587,1672,4,34,14,0.879835354,14516,3,11,0
39002,39588,2408,4,2,52,0.888476404,50453,32,20,0
39003,39589,1989,4,136,2,0.845,1602,0,2,1
39004,39590,2003,4,46,4,0.706155454,5262,2,2,0
39005,39591,2018,4,39,7,0.566922035,8119,1,6,0
39006,39592,2027,4,458,8,0.521677241,12294,8,0,1
39007,39593,1959,4,523,2,0.7898155570000001,2494,2,0,1
39008,39594,1976,4,55,5,0.484664621,7171,2,3,0
39009,39595,1986,4,121,5,0.7343343940000001,10682,4,1,0
39010,39596,2058,4,8,20,0.701623228,32306,6,14,0
39011,39597,1930,4,446,2,0.75,1774,2,0,1
39012,39598,1948,4,305,2,0.96,1774,0,2,1
39013,39599,1653,4,356,7,0.776299658,8483,6,1,1
39014,39600,1925,4,115,9,0.7668032570000001,7736,5,4,0
39015,39601,1868,4,559,2,0.4,4154,2,0,1
39016,39602,1264,4,7,10,0.711903197,8822,5,5,0
39017,39603,1272,4,290,3,0.781457105,3054,1,2,0
39018,39604,1272,4,437,6,0.73085256,7108,6,0,1
39019,39605,1290,4,317,14,0.644547496,28950,10,4,1
39020,39606,1363,4,379,4,0.45126183,4438,4,0,1
39021,39607,2023,4,13,20,0.623182001,24824,11,9,0
39022,39608,1988,6,38,33,1.382889239,41928,13,20,0
39023,39609,1969,4,260,2,0.7772407729999999,1707,1,1,0
39024,39610,2009,4,119,8,0.669924623,13930,2,6,0
39025,39611,1952,4,476,2,0.4,2780,2,0,1
39026,39612,1985,4,247,9,0.770400709,10157,7,2,1
39027,39613,1984,4,130,2,0.669555189,2428,0,2,0
39028,39614,2013,4,77,19,0.7986596970000001,28889,9,10,0
39029,39615,1908,4,26,14,0.5888384870000001,11287,1,13,0
39030,39616,1915,4,177,22,0.840307857,18645,19,3,1
39031,39617,1987,4,154,7,0.786869072,20454,4,3,0
39032,39618,2019,4,15,4,0.60369875,4561,2,2,0
39033,39619,1624,4,395,4,0.8023835220000001,5559,4,0,1
39034,39620,1716,4,9,8,0.89246849,12615,3,5,0
39035,39621,1975,4,5,4,0.371941246,6774,0,4,0
39036,39622,2012,4,189,7,0.746457417,17507,3,4,0
39037,39623,2019,4,44,17,0.945781352,33570,6,11,0
39038,39624,2023,4,142,2,0.625,1746,0,2,1
39039,39625,2030,4,143,22,0.733801939,27123,10,12,1
39040,39626,1919,4,647,3,0.4,6055,3,0,1
39041,39627,1417,4,367,3,0.6,3588,3,0,1
39042,39628,1912,4,404,7,0.8246251590000001,19675,7,0,1
39043,39629,1454,4,452,16,0.727548395,31098,16,0,1
39044,39630,2008,4,13,17,0.889634246,13479,7,10,0
39045,39631,1532,4,34,3,0.715729904,9330,0,3,1
39046,39632,2006,4,178,11,0.72122114,11088,5,6,0
39047,39633,2006,4,458,3,0.739017193,15588,3,0,1
39048,39634,1571,4,228,4,0.947094566,2337,3,1,0
39049,39635,1973,4,34,6,0.768041978,6956,2,4,0
39050,39636,2010,4,52,10,0.669564874,17742,7,3,0
39051,39637,1969,4,125,6,0.803333333,12462,3,3,0
39052,39638,1964,4,340,8,0.558531662,9412,7,1,1
39053,39639,771,4,706,2,0.8,1074,2,0,1
39054,39640,2000,4,260,14,0.7667259190000001,22840,12,2,1
39055,39641,1828,4,37,48,0.817357824,44751,27,21,0
39056,39642,1835,4,59,16,0.664812562,45695,12,4,0
39057,39643,1926,4,1,41,0.864586582,26039,23,18,0
39058,39644,1817,4,144,3,0.925629814,4025,0,3,1
39059,39645,1904,5,34,38,0.8367808520000001,31878,17,21,0
39060,39646,1975,4,467,7,0.848579382,10418,7,0,1
39061,39647,1717,4,115,6,0.803895603,9847,2,4,0
39062,39648,1991,4,31,23,0.812875624,26050,11,12,0
39063,39649,1640,4,226,13,0.7745365540000001,15320,12,1,1
39064,39650,1628,4,370,3,0.769090171,2462,3,0,1
39065,39651,2036,4,602,2,0.75,3762,2,0,1
39066,39652,2037,4,108,20,0.641783318,25189,7,13,0
39067,39653,1822,4,287,9,0.802222222,11772,6,3,1
39068,39654,1979,4,4,4,0.635434564,5960,1,3,0
39069,39655,1986,4,45,5,0.6299067629999999,8473,2,3,0
39070,39656,1681,4,315,2,0.7,4101,0,2,1
39071,39657,1972,4,4,23,0.68174333,24436,12,11,0
39072,39658,1998,4,16,32,0.636440212,39272,9,23,0
39073,39659,1569,4,61,20,0.7052072909999999,32370,13,7,0
39074,39660,1998,4,40,17,0.57307396,23621,7,10,0
39075,39661,2023,4,121,3,0.662910714,5600,0,3,0
39076,39662,1971,4,455,2,0.546474736,3404,2,0,1
39077,39663,1682,4,374,2,0.25,2463,2,0,1
39078,39664,1865,4,349,5,0.564677539,6745,4,1,1
39079,39665,1673,4,329,8,0.7560583940000001,8905,6,2,1
39080,39666,1985,4,5,3,0.729843342,6894,2,1,0
39081,39667,2647,4,95,23,1.3597593730000002,40062,14,9,0
39082,39668,1960,4,184,8,0.71930321,8410,1,7,0
39083,39669,2588,6,1,78,0.7927240740000001,88944,23,55,0
39084,39670,1841,4,437,3,1.058059981,2134,3,0,1
39085,39671,1287,4,125,6,0.5953284670000001,13426,4,2,0
39086,39672,2356,4,7,58,0.943011116,64594,25,33,0
39087,39673,2166,4,6,24,0.889056319,25178,12,12,0
39088,39674,1709,4,163,7,0.948571429,4830,5,2,0
39089,39675,1603,4,160,9,0.839642436,10180,6,3,0
39090,39676,650,4,295,10,0.71,27930,7,3,1
39091,39677,1669,4,217,2,0.7605504590000001,1635,0,2,1
39092,39678,1466,4,343,5,0.979482178,5639,4,1,1
39093,39679,1642,4,128,9,0.829044549,8687,4,5,0
39094,39680,1630,4,15,3,0.465360156,4623,0,3,0
39095,39681,1505,4,416,3,0.5628912779999999,4185,3,0,1
39096,39682,1563,5,13,82,0.617297044,127934,44,38,0
39097,39683,1574,4,378,21,0.739425185,29192,21,0,1
39098,39684,1923,4,6,6,0.71178093,6345,0,6,0
39099,39685,1084,4,166,4,0.975,11172,2,2,0
39100,39686,1722,4,462,3,0.928356066,4179,3,0,1
39101,39687,1749,4,592,2,0.524431565,2243,2,0,1
39102,39688,2019,4,5,21,0.51754169,24826,9,12,0
39103,39689,2027,5,2,11,0.755989358,19169,0,11,0
39104,39690,2011,4,106,3,0.618264343,9639,0,3,1
39105,39691,2860,4,322,15,0.7861761759999999,33898,13,2,1
39106,39692,1984,4,418,3,0.8756400879999999,2734,3,0,1
39107,39693,1981,4,193,10,0.6559909070000001,13417,7,3,0
39108,39694,2028,4,65,9,0.833363153,7713,7,2,0
39109,39695,1862,4,12,11,1.3853163080000002,13705,2,9,0
39110,39696,1792,4,193,4,0.794613749,4233,2,2,0
39111,39697,1994,4,10,5,0.5870288020000001,6701,0,5,0
39112,39698,1875,4,51,23,0.906801376,27912,9,14,0
39113,39699,1990,4,11,9,0.594166725,14311,5,4,0
39114,39700,1988,4,30,13,0.587663471,23261,12,1,0
39115,39701,1954,4,7,9,0.5885170120000001,8112,4,5,0
39116,39702,1870,4,2,20,0.782595525,18817,5,15,0
39117,39703,1947,5,22,33,0.7699649690000001,33114,8,25,0
39118,39704,1980,4,31,34,0.588628941,50523,22,12,0
39119,39705,1863,4,69,23,0.723922414,37120,14,9,0
39120,39706,1980,4,271,4,0.74337469,4836,2,2,1
39121,39707,2019,4,249,5,0.360292406,7216,4,1,1
39122,39708,1992,4,7,17,0.570387478,24724,6,11,0
39123,39709,1669,4,15,19,0.6618863739999999,27476,11,8,0
39124,39710,1950,4,162,5,0.7697965370000001,7913,4,1,0
39125,39711,1881,6,30,30,1.253037427,37647,18,12,0
39126,39712,1667,4,206,4,0.579132231,5324,1,3,1
39127,39713,1961,4,587,6,0.646224454,5774,6,0,1
39128,39714,1995,4,66,2,0.595976967,2605,0,2,1
39129,39715,1805,4,112,8,0.85125,11568,3,5,0
39130,39716,2003,4,4,43,0.7746175479999999,41953,14,29,0
39131,39717,2009,4,521,4,0.669604666,18516,4,0,1
39132,39718,1942,4,160,6,0.853110659,7365,1,5,0
39133,39719,1989,4,1,16,0.6440562160000001,26256,4,12,0
39134,39720,1251,4,708,2,0.489041794,2943,2,0,1
39135,39721,1924,4,4,12,0.657063163,15183,4,8,0
39136,39722,1856,4,27,11,0.919732156,13478,5,6,0
39137,39723,1992,4,317,8,0.750441294,7478,6,2,1
39138,39724,1960,4,169,2,0.815572932,3325,0,2,1
39139,39725,1386,4,153,7,0.8234766990000001,9742,3,4,0
39140,39726,1958,5,51,9,0.94525459,11057,6,3,0
39141,39727,1540,4,359,3,0.533333333,2661,2,1,1
39142,39728,1948,4,35,9,0.8397376740000001,12656,5,4,0
39143,39729,1939,4,290,2,0.625,4078,0,2,1
39144,39730,1933,4,1,6,0.569705913,9521,0,6,0
39145,39731,1943,4,124,7,0.94968869,16543,5,2,0
39146,39732,1947,4,69,18,0.53223609,23957,6,12,0
39147,39733,1426,4,301,2,0.571935093,3297,0,2,1
39148,39734,1493,4,20,47,0.6091800310000001,45892,17,30,0
39149,39735,1959,4,20,6,0.583312573,9473,3,3,0
39150,39736,1990,4,6,13,0.6511630820000001,147883,6,7,0
39151,39737,1963,4,82,5,0.82,9835,0,5,0
39152,39738,2386,4,17,15,0.715561125,27133,3,12,0
39153,39739,1936,4,118,4,0.69800239,5857,2,2,0
39154,39740,691,4,145,9,0.891133365,10535,8,1,0
39155,39741,748,4,157,3,0.686659708,4311,2,1,0
39156,39742,749,4,417,6,0.714320055,8736,6,0,1
39157,39743,1680,4,139,6,0.781773103,5324,4,2,0
39158,39744,1669,5,3,47,0.6795917909999999,79714,16,31,0
39159,39745,1960,4,179,9,0.891109823,9488,6,3,1
39160,39746,1977,4,62,2,0.478334618,2594,0,2,0
39161,39747,1942,4,315,2,0.35,4154,0,2,1
39162,39748,1814,4,486,2,0.646495017,3010,2,0,1
39163,39749,1936,4,236,4,0.825745133,5650,0,4,1
39164,39750,1692,4,81,15,0.670307938,12535,5,10,0
39165,39751,1022,4,590,2,0.85,4644,2,0,1
39166,39752,1394,4,31,4,0.469272064,7954,0,4,0
39167,39753,1936,4,114,13,0.931336602,15502,9,4,0
39168,39754,1990,4,91,8,0.466496874,10876,0,8,0
39169,39755,1975,4,98,15,0.778783882,12433,7,8,0
39170,39756,1958,4,74,13,0.5995895960000001,17763,8,5,0
39171,39757,1981,4,1,23,0.8054881509999999,21858,11,12,0
39172,39758,1134,4,159,13,0.66030545,7890,8,5,0
39173,39760,1228,4,46,11,0.7918043640000001,9211,5,6,0
39174,39761,1276,4,8,18,0.579444444,10440,7,11,0
39175,39762,1924,4,328,5,0.745837326,8348,4,1,1
39176,39763,1556,4,144,2,0.590445498,1055,1,1,0
39177,39764,1976,4,8,5,0.7281923440000001,8464,1,4,0
39178,39765,1940,4,455,6,0.696674247,7036,6,0,1
39179,39766,1675,4,149,17,0.587077819,25238,11,6,1
39180,39767,1654,4,433,8,0.671579513,13960,8,0,1
39181,39768,709,4,656,2,1.0,4196,2,0,1
39182,39769,760,4,339,2,0.575301958,2401,1,1,1
39183,39770,1960,4,33,15,0.883193597,17366,9,6,0
39184,39771,1963,4,377,4,0.69660142,4649,4,0,1
39185,39772,1596,4,298,3,0.809258824,3400,2,1,1
39186,39773,694,4,317,10,0.966,122320,8,2,1
39187,39774,1909,4,4,18,0.850752288,29829,10,8,0
39188,39775,1931,4,27,13,0.855468095,9058,10,3,0
39189,39776,1694,4,29,26,0.597304524,33623,11,15,0
39190,39777,1857,4,504,2,0.658635244,2843,2,0,1
39191,39778,1500,4,143,12,0.8866666670000001,38760,5,7,1
39192,39779,1936,4,17,27,0.697745339,26066,15,12,0
39193,39780,1934,4,175,2,0.870175439,5415,0,2,1
39194,39781,1940,4,5,2,0.604372822,2296,0,2,0
39195,39782,1933,4,302,15,0.8133934540000001,23952,11,4,1
39196,39783,1870,4,113,5,0.478415446,4506,2,3,0
39197,39784,1867,4,262,2,0.366786715,2499,1,1,1
39198,39785,1348,4,25,38,0.769221382,49087,11,27,0
39199,39786,1420,4,36,20,0.7379596690000001,39920,6,14,0
39200,39787,1340,4,278,2,0.558644303,5038,1,1,0
39201,39788,1891,4,14,5,0.98758259,6387,3,2,0
39202,39789,1781,4,418,4,0.693763375,6542,4,0,1
39203,39790,1280,5,27,32,1.486519426,32894,30,2,0
39204,39791,1931,4,173,12,0.8491274440000001,13810,6,6,0
39205,39792,1921,4,286,4,0.689175627,5859,3,1,1
39206,39793,1340,4,66,2,0.509340886,1942,0,2,0
39207,39794,1908,4,408,2,0.901648352,1092,2,0,1
39208,39795,1945,4,82,2,0.55,3374,0,2,1
39209,39796,1939,4,84,11,0.539418317,10504,3,8,0
39210,39797,1806,4,43,16,0.669473887,28568,6,10,0
39211,39798,1815,4,51,28,0.719289902,28827,11,17,0
39212,39799,2086,4,321,2,0.373014913,2481,1,1,1
39213,39800,2510,4,29,22,0.798474883,29801,9,13,0
39214,39801,1951,4,24,5,0.6718450659999999,6932,2,3,0
39215,39802,1957,4,110,14,0.874584351,18417,7,7,0
39216,39803,1404,4,349,6,0.900139967,7859,4,2,1
39217,39804,1121,4,242,5,0.478493773,6825,4,1,1
39218,39805,1332,4,225,4,0.642811561,4325,0,4,1
39219,39806,1401,4,7,37,0.7741517859999999,31136,15,22,0
39220,39807,1399,4,489,4,0.819318386,5575,4,0,1
39221,39808,1965,5,33,41,0.761435278,37275,19,22,0
39222,39809,1890,4,21,10,0.7013370320000001,18384,4,6,0
39223,39810,1943,4,38,20,1.092643137,53323,12,8,0
39224,39811,1357,4,463,5,0.523060044,5013,5,0,1
39225,39812,1025,4,10,37,0.7221343809999999,31939,21,16,0
39226,39813,1044,4,283,7,0.73005944,6393,5,2,1
39227,39814,1973,4,78,24,0.5923990570000001,53471,9,15,0
39228,39815,1974,4,247,10,0.650476269,18309,6,4,0
39229,39816,1819,4,43,12,0.748994745,19030,0,12,0
39230,39817,1953,4,481,4,0.480881716,9232,4,0,1
39231,39818,1921,4,122,6,0.867033477,9260,5,1,0
39232,39819,1535,4,347,9,0.8022325140000001,8421,8,1,1
39233,39820,1639,4,7,7,0.717620123,9740,2,5,0
39234,39821,1905,5,22,32,0.7183502940000001,59156,7,25,0
39235,39822,1941,4,77,4,0.5621675770000001,8784,2,2,0
39236,39823,1909,4,205,2,0.835,7672,0,2,1
39237,39824,857,4,13,20,0.515051669,35321,10,10,0
39238,39825,1289,4,35,50,0.590458406,87826,27,23,0
39239,39826,1839,4,258,7,0.535686361,9106,4,3,1
39240,39827,1098,4,242,5,0.926222321,4516,4,1,1
39241,39828,1042,4,26,7,0.822708089,8530,6,1,0
39242,39829,1944,4,17,3,0.645835711,17871,0,3,0
39243,39830,1947,4,471,4,0.711634103,4504,4,0,1
39244,39831,413,4,196,5,0.875988806,6432,1,4,1
39245,39832,1881,4,31,18,1.451360182,23688,8,10,0
39246,39833,1454,4,63,10,1.392668696,17413,6,4,0
39247,39834,1712,4,2,7,0.56139025,12041,3,4,0
39248,39835,1437,4,329,2,0.65,4154,0,2,1
39249,39836,1509,4,121,10,0.927492197,55746,5,5,0
39250,39837,1511,4,371,4,0.7375769609999999,5035,4,0,1
39251,39838,1692,4,13,10,0.813386576,10831,4,6,0
39252,39839,1325,4,104,9,0.62758541,12118,2,7,0
39253,39840,1328,4,3,15,0.6119345429999999,25360,1,14,0
39254,39841,1388,4,122,31,0.619143195,33870,13,18,1
39255,39842,1376,4,111,5,0.8961973759999999,5107,4,1,0
39256,39843,1589,4,195,5,0.753647191,6213,2,3,1
39257,39844,1555,5,593,2,0.951349268,1297,2,0,1
39258,39845,1821,4,193,11,0.561089335,28421,4,7,0
39259,39846,1705,4,26,14,0.701071056,18225,5,9,0
39260,39847,1483,5,9,57,1.3949203140000002,84080,21,36,0
39261,39848,1437,4,3,5,0.7057185770000001,10319,4,1,0
39262,39849,1943,4,31,18,0.563318057,25530,10,8,0
39263,39850,1941,4,684,2,0.475,1744,2,0,1
39264,39851,1564,4,55,14,0.790185503,23288,12,2,0
39265,39852,1701,4,19,32,0.788564596,32618,11,21,0
39266,39853,1917,4,28,2,0.38,4154,0,2,1
39267,39854,1688,4,152,8,0.824494073,10545,6,2,0
39268,39855,1093,4,629,2,0.7,2378,2,0,1
39269,39856,1947,4,476,3,0.7187878790000001,3465,3,0,1
39270,39857,1946,4,484,9,0.7144772659999999,9919,9,0,1
39271,39858,1607,4,447,7,0.690964068,8516,7,0,1
39272,39859,1946,4,2,4,0.7215187059999999,3154,0,4,0
39273,39861,1722,4,9,7,0.7006935809999999,14317,0,7,0
39274,39862,1722,4,126,6,0.5403533,5576,4,2,0
39275,39863,1857,4,2,19,0.6305215679999999,44788,2,17,0
39276,39864,1877,4,3,22,0.753359311,61206,12,10,0
39277,39865,1811,4,9,21,0.78003019,26499,9,12,0
39278,39866,1851,4,694,3,0.437510994,9096,3,0,1
39279,39867,1892,4,7,28,0.480753613,71071,13,15,0
39280,39868,1855,5,1,16,0.61247134,37421,0,16,0
39281,39869,1621,4,376,2,0.463196635,2853,2,0,1
39282,39870,1613,4,458,2,1.5,2412,2,0,1
39283,39871,1719,4,355,4,0.973377704,4207,3,1,1
39284,39872,1740,4,19,2,0.552483814,1699,0,2,1
39285,39873,1747,4,578,6,1.0,7482,6,0,1
39286,39874,1507,4,214,14,0.815311805,22947,10,4,0
39287,39875,1725,4,179,5,0.692349421,5180,3,2,0
39288,39876,1858,4,161,4,0.912742503,8237,1,3,0
39289,39877,1916,4,82,12,0.7497458459999999,14204,6,6,0
39290,39878,990,4,2,10,0.794,6660,4,6,0
39291,39879,1227,4,189,3,1.066986436,5087,2,1,0
39292,39880,1672,4,12,14,0.5553706939999999,23483,7,7,0
39293,39881,1667,4,29,10,0.491919217,20326,3,7,0
39294,39882,1842,4,8,32,0.695090212,66510,15,17,0
39295,39883,1907,4,104,14,0.724953293,12632,12,2,0
39296,39884,1865,4,242,3,0.684535881,5128,2,1,1
39297,39885,1826,4,720,2,0.314116663,4183,2,0,1
39298,39886,1754,4,525,3,0.8995832,3119,3,0,1
39299,39887,1096,5,2,63,0.678944235,90863,34,29,0
39300,39888,1855,4,62,6,0.581613473,7363,3,3,0
39301,39889,1850,4,221,4,0.6830746320000001,5708,3,1,0
39302,39890,1873,5,40,19,1.435210467,21476,5,14,0
39303,39891,1880,4,101,15,1.173301174,19590,7,8,1
39304,39892,1905,4,259,2,0.75,5684,0,2,1
39305,39893,1748,4,134,26,0.8123761840000001,31559,14,12,1
39306,39894,1646,4,95,11,0.440240491,12225,1,10,0
39307,39895,1921,4,2,32,0.752379575,49097,15,17,0
39308,39896,532,4,525,2,0.620665499,3426,2,0,1
39309,39897,1895,4,100,2,0.77,1960,0,2,1
39310,39898,1957,4,39,15,0.740212005,24056,6,9,0
39311,39899,1810,4,79,13,0.779871455,20771,2,11,0
39312,39900,1708,4,83,22,0.701441014,35017,9,13,1
39313,39901,1708,4,237,2,0.401729748,3012,1,1,0
39314,39902,1339,4,42,8,0.765,8312,3,5,0
39315,39903,1913,4,277,2,0.282260274,3066,1,1,1
39316,39904,1932,4,52,3,0.521786972,3408,0,3,1
39317,39905,1254,4,180,9,0.628378031,10888,5,4,0
39318,39906,1568,4,133,11,0.8174681009999999,9483,7,4,0
39319,39907,1078,4,311,3,0.59495933,4057,2,1,0
39320,39908,620,4,536,2,0.725,4078,2,0,1
39321,39909,1722,4,97,14,0.943783419,11857,9,5,0
39322,39910,1727,4,82,5,0.7456022240000001,8095,0,5,0
39323,39911,1731,4,132,4,0.8025,3732,0,4,0
39324,39912,1892,4,67,3,0.716666667,11508,1,2,0
39325,39913,1924,4,37,7,0.5085960820000001,11995,5,2,0
39326,39914,1772,4,189,19,0.782714747,30990,12,7,0
39327,39915,1621,4,73,5,0.763082484,8438,3,2,0
39328,39916,1867,4,24,3,0.38,6231,0,3,0
39329,39917,1862,4,208,2,0.8185778440000001,2004,0,2,1
39330,39918,1871,4,249,2,0.911795196,1582,1,1,0
39331,39919,1873,4,676,3,0.8,4320,3,0,1
39332,39920,1007,5,14,40,0.918675888,64345,21,19,0
39333,39921,1875,4,93,18,0.593349544,39480,10,8,0
39334,39922,1861,4,222,2,0.910570033,1228,0,2,1
39335,39923,1517,4,56,21,0.623205867,35382,8,13,0
39336,39924,1259,4,287,2,0.473941176,3400,0,2,1
39337,39925,1563,4,28,50,0.646121125,54423,27,23,0
39338,39926,1383,4,58,13,0.8523627890000001,16307,8,5,0
39339,39927,1601,4,5,5,0.8733127340000001,6149,3,2,0
39340,39928,1906,4,12,14,0.636559372,18485,6,8,0
39341,39929,1898,4,56,15,0.850816688,16922,7,8,0
39342,39930,1180,4,19,10,0.57021381,13657,6,4,0
39343,39931,1718,4,147,10,0.660486111,8640,9,1,0
39344,39932,1719,4,31,4,0.555481195,3616,1,3,0
39345,39933,1631,4,4,16,0.8324758329999999,19448,12,4,0
39346,39934,1712,4,36,11,0.529091787,16560,7,4,0
39347,39935,1720,4,253,23,0.782875731,26515,21,2,1
39348,39936,1908,4,264,4,0.6904548490000001,10487,3,1,1
39349,39937,1733,4,338,5,0.740299367,6948,4,1,0
39350,39938,1879,4,95,10,0.7492201009999999,19900,5,5,0
39351,39939,1868,5,2,49,0.7147617059999999,55100,14,35,0
39352,39940,1903,4,21,12,0.756445227,15911,8,4,0
39353,39941,1703,4,48,4,0.752727075,4602,0,4,0
39354,39942,1831,4,12,9,0.714402682,11334,6,3,0
39355,39943,1571,5,6,47,0.517667499,46478,8,39,0
39356,39944,1842,4,397,3,0.328107184,1754,3,0,1
39357,39945,1841,4,34,17,0.7575549770000001,27648,8,9,0
39358,39946,1898,4,26,11,0.6928585429999999,21427,7,4,0
39359,39947,1922,4,171,4,0.259826087,4600,2,2,0
39360,39948,1799,4,114,4,0.65120603,4776,2,2,0
39361,39949,1893,4,499,4,0.404259052,6269,4,0,1
39362,39950,1849,4,59,2,0.71,2404,0,2,0
39363,39951,1852,4,11,17,0.81402176,20496,10,7,0
39364,39952,1399,5,33,12,1.325351301,14062,6,6,0
39365,39953,1711,4,660,3,0.724518312,6799,3,0,1
39366,39954,1922,4,491,3,0.796182449,4034,3,0,1
