MEMBER_NO,FFP_TIER,GENDER,age,ZL,ZR,ZF,ZM,ZC,K
28824,4,ÄÐ,31,-1.087771882,-0.11862038,-0.494050564,-0.635105088,0.210983582,B
28833,4,ÄÐ,22,-1.057104335,0.933569538,-0.494050564,0.500282206,-0.061078927,B
28847,4,ÄÐ,29,-1.131414162,-0.597890133,-0.352313333,-0.374948781,0.95069328,B
28990,4,Å®,57,-1.160902189,0.702197933,-0.352313333,-0.502485697,-0.53686445,B
29034,6,ÄÐ,47,2.271504127,-0.829261738,6.805416849,7.240121302,0.516713387,B
29035,5,ÄÐ,39,2.270324606,-0.779682109,1.773745137,2.133324718,-0.003798901,B
29041,4,ÄÐ,38,2.262067958,-0.906385607,1.135927596,0.509497163,-1.034372697,B
29044,5,Å®,46,2.295094548,-0.906385607,4.821095611,4.894392057,0.238399265,B
29046,4,ÄÐ,38,2.269145085,-0.823752891,1.135927596,1.011379862,-0.139148463,B
29071,4,ÄÐ,55,2.217246158,-0.856805977,1.490270674,1.187176556,-0.532011968,B
29072,4,Å®,50,2.198373821,-0.939438693,0.002029746,-0.022832896,0.427741658,B
29073,4,ÄÐ,40,2.206630468,-0.713575936,0.143766977,0.141088852,1.583014151,B
29079,4,Å®,47,2.194835257,-0.856805977,1.702876521,1.793986274,-0.62065953,B
29086,4,Å®,42,2.18657861,-0.614416676,0.214635592,0.346477911,1.594882242,B
29088,4,ÄÐ,46,2.190117173,-0.520766265,-0.494050564,-0.409101125,-0.005806489,B
29097,4,ÄÐ,53,2.190117173,-0.272868117,-0.352313333,-0.37751377,2.407259867,B
29109,4,ÄÐ,51,2.170065315,-0.785190956,0.710715902,0.819005744,-0.040768724,B
29110,4,Å®,46,2.155911062,-0.173708857,0.002029746,-0.083347618,0.467571042,B
29117,4,ÄÐ,53,2.144115851,-0.06904075,0.072898361,0.396162683,-0.181714492,B
29124,4,ÄÐ,46,2.137038725,-0.135146923,0.356372824,0.170491218,0.314930404,B
29127,4,Å®,36,2.121704951,-0.63094322,-0.352313333,0.1524888,0.825085736,B
29130,4,ÄÐ,46,2.126423035,-0.311430051,0.568978671,0.478099807,-0.233648884,B
29134,6,ÄÐ,47,2.137038725,-0.394062767,0.356372824,0.446559952,1.163333097,B
29138,4,Å®,41,2.119345909,-0.840279434,2.482431294,1.681934287,0.768280246,B
29144,4,Å®,66,2.111089261,-0.355500833,0.072898361,0.214428516,-1.088023939,B
29147,4,ÄÐ,62,2.099294051,-0.75213787,-0.210576101,-0.201527077,-1.009096311,B
29153,4,Å®,44,2.091037403,-0.928420998,-0.352313333,-0.294436651,-0.946621565,B
29160,4,ÄÐ,40,2.104012135,-0.487713178,-0.139707486,-0.126999918,0.277759091,B
29161,4,ÄÐ,51,2.092216924,0.228437028,-0.281444717,0.029844363,-0.923615971,B
29164,4,ÄÐ,43,2.08749884,-0.614416676,0.568978671,0.277460727,-0.671486053,B
29168,4,ÄÐ,60,2.095755487,-0.741120174,0.923321749,0.64116656,-0.373787216,B
29189,4,ÄÐ,46,2.081601235,-0.75213787,0.214635592,-0.137782369,-1.120218188,B
29192,4,ÄÐ,46,2.10990974,-0.774173261,0.356372824,0.325863005,-0.980998922,B
29193,4,Å®,51,2.052113208,-0.917403302,-0.210576101,0.016306925,0.258559684,B
29198,5,ÄÐ,49,2.048574645,-0.884350216,4.325015301,4.427706697,0.585695506,B
29217,4,ÄÐ,56,2.027343265,-0.757646718,1.348533443,1.245743787,-0.376534438,B
29218,4,ÄÐ,45,2.028522786,-0.074549598,0.214635592,0.302398113,-0.09174799,B
29219,4,ÄÐ,50,2.014368534,-0.636452067,1.419402059,1.617524583,-0.061464415,B
29225,4,ÄÐ,43,2.02144566,-0.8017175,-0.352313333,-0.490088253,0.183782991,B
29228,4,ÄÐ,34,2.023804702,-0.8017175,0.923321749,0.295083146,0.231667538,B
29230,4,ÄÐ,52,2.012009491,-0.498730874,0.214635592,0.099051545,-0.054969778,B
29236,4,ÄÐ,36,2.012009491,0.322087439,-0.06883887,-0.170652218,-0.695743165,B
29242,4,ÄÐ,41,2.003752844,-0.735611327,3.545460529,1.760451427,0.754161029,B
29247,4,Å®,70,1.993137154,-0.917403302,0.072898361,3.850204345,-0.355690273,B
29249,4,ÄÐ,48,1.996675717,-0.812735195,0.072898361,-0.285031694,0.375995078,B
29255,4,Å®,53,1.98841907,0.454299785,-0.494050564,2.082309951,1.773597803,B
29262,4,ÄÐ,74,1.974264817,-0.06904075,-0.352313333,-0.396323683,-0.102657493,B
29264,4,ÄÐ,46,1.982521465,-0.790699804,0.639847286,0.370845299,-0.065316638,B
29274,4,ÄÐ,40,1.996675717,-0.388553919,-0.494050564,-0.418981079,-0.394441616,B
29282,4,ÄÐ,54,1.956572001,-0.190235401,-0.494050564,-0.324076515,-1.347200435,B
29286,4,ÄÐ,39,1.953033438,-0.774173261,1.06505898,1.579524757,0.114869107,B
29291,5,ÄÐ,42,1.964828649,-0.939438693,4.821095611,2.173984531,1.414695209,B
29294,5,ÄÐ,37,1.957751522,-0.92291215,2.765905756,1.105714429,1.124890379,B
29307,4,ÄÐ,47,1.945956311,-0.327956594,0.002029746,-0.252399343,-0.327369364,B
29320,4,Å®,54,1.925904453,-0.911894454,-0.494050564,-0.355331371,-0.087987688,B
29345,4,ÄÐ,55,1.881082653,-0.87333252,2.198956831,1.24507879,-0.225945801,B
29348,4,ÄÐ,38,1.884621216,-0.592381286,-0.210576101,-0.219624494,0.596173442,B
29351,4,ÄÐ,50,1.874005526,-0.162691162,-0.06883887,-0.050430269,0.877041601,B
29357,4,ÄÐ,67,1.853953668,-0.834770586,0.710715902,1.272201166,0.425774658,B
29365,4,ÄÐ,40,1.857492231,-0.311430051,0.568978671,0.740868602,-0.295636466,B
29371,4,ÄÐ,55,1.863389836,-0.939438693,1.419402059,0.541654516,0.578512264,B
29377,4,ÄÐ,59,1.842158457,-0.724593631,1.06505898,0.582694328,0.062194199,B
29391,4,ÄÐ,61,1.832722289,-0.316938899,-0.352313333,-0.502675696,0.084231542,B
29399,4,ÄÐ,37,1.161574799,-0.680522849,-0.281444717,-0.550982974,0.425102598,B
29406,4,ÄÐ,51,1.225268937,-0.906385607,0.427241439,0.740821103,-0.724947107,B
29412,4,ÄÐ,45,1.237064148,-0.75213787,0.072898361,0.307860588,-0.109206569,B
29415,4,Å®,48,1.245320795,-0.526275113,0.214635592,0.314368058,0.051306738,B
29432,4,ÄÐ,39,0.863155969,-0.526275113,0.356372824,1.432560431,0.427392435,B
29436,4,ÄÐ,36,1.189883305,-0.691540545,-0.281444717,-0.327638998,-1.280081617,B
29444,4,ÄÐ,37,1.208755642,-0.575854742,-0.139707486,-0.139112363,0.45368906,B
29465,5,ÄÐ,70,1.212294205,-0.911894454,1.702876521,1.80343873,0.450376918,B
29478,4,Å®,37,1.199319474,-0.917403302,0.356372824,0.058059233,0.472907046,B
29487,4,ÄÐ,62,1.05187934,-0.735611327,-0.281444717,-0.128139913,-0.321232612,B
29501,5,ÄÐ,47,1.235884627,-0.482204331,0.356372824,0.529589571,3.538087686,B
29511,4,ÄÐ,60,1.093162577,-0.570345895,0.002029746,-0.060547723,-0.934348119,B
29517,4,ÄÐ,60,1.695897844,-0.933929845,2.269825447,1.227076373,0.172689766,B
29520,4,ÄÐ,58,1.086085451,-0.862314825,0.214635592,0.556949446,-0.510425031,B
29529,4,ÄÐ,40,1.15095911,-0.471186635,0.214635592,0.550394476,0.432276902,B
29537,4,ÄÐ,59,1.030647961,-0.135146923,-0.281444717,-0.416083593,0.015212038,B
29544,4,Å®,39,1.121471083,0.151313159,0.002029746,-0.370008804,0.371011235,B
29546,4,ÄÐ,52,0.93038867,-0.735611327,0.072898361,0.043191801,3.100237083,B
29550,6,ÄÐ,47,1.167472405,-0.548310504,2.836774372,2.790626704,2.740394761,B
29553,4,ÄÐ,44,1.135625336,-0.278376964,0.356372824,-0.011195449,0.23731024,B
29555,4,ÄÐ,42,1.091983056,-0.515257417,0.994190365,1.156111698,-0.348441372,B
29573,4,ÄÐ,68,0.738126735,-0.92291215,1.206796212,1.26037372,0.400426725,B
29581,4,ÄÐ,46,1.16275432,-0.713575936,-0.06883887,-0.30977908,0.390759878,B
29610,4,Å®,44,1.017673229,0.459808633,-0.494050564,-0.476550815,1.729322417,B
29614,4,ÄÐ,43,1.076649282,-0.944947541,0.781584518,0.762101005,-0.732523909,B
29633,4,ÄÐ,53,1.077828803,-0.812735195,1.06505898,0.240458397,-0.355054592,B
29639,4,ÄÐ,50,1.068392635,-0.911894454,0.285504208,0.341537933,0.68596168,B
29649,4,Å®,41,1.129727731,-0.862314825,3.19111745,3.774679692,-0.188707417,B
29656,4,Å®,42,0.866694532,-0.746629022,-0.494050564,-0.271304257,0.280360073,B
29675,4,Å®,,0.917413938,-0.465677788,-0.352313333,-0.421831066,-1.666799069,B
29692,4,ÄÐ,55,1.088444493,-0.344483137,0.356372824,0.178566181,1.704060503,B
29697,4,ÄÐ,47,0.430271736,-0.889859063,0.356372824,-0.040027817,-0.09694001,B
29699,4,ÄÐ,67,1.091983056,0.437773242,0.072898361,0.040389314,-0.401509878,B
29709,4,ÄÐ,53,0.972851428,-0.878841368,2.340694062,2.270694088,-0.212453895,B
29717,4,ÄÐ,33,1.07429024,-0.278376964,0.923321749,0.951910135,-0.056191533,B
29721,4,ÄÐ,39,1.073110719,-0.548310504,0.356372824,0.899660374,-0.439206188,B
29723,4,ÄÐ,55,1.024750355,0.410229003,-0.281444717,-0.236534416,3.532338244,B
29733,4,ÄÐ,46,1.022391313,-0.818244043,1.348533443,1.486947681,-0.057473104,B
29734,4,ÄÐ,34,1.049520298,-0.333465442,0.072898361,0.358352856,-0.359616672,B
29744,4,Å®,50,1.076649282,-0.845788281,0.710715902,0.901940364,-0.683769697,B
29745,4,Å®,64,1.042443171,-0.641960915,-0.494050564,-0.595727769,0.567478514,B
29746,4,Å®,30,1.05187934,0.801357192,-0.139707486,-0.127854914,-1.818063699,B
29752,5,ÄÐ,39,1.01885275,-0.911894454,2.198956831,2.816466585,1.123277233,B
29753,4,ÄÐ,44,0.983467118,-0.399571615,0.994190365,0.623449141,0.2603413,B
29760,4,ÄÐ,46,0.997621371,-0.829261738,1.277664827,1.81863866,-0.063284704,B
29777,4,ÄÐ,76,0.962235738,-0.267359269,-0.06883887,-0.046535287,-0.835778842,B
29789,4,ÄÐ,61,0.856078842,-0.294903508,-0.139707486,-0.210694534,-0.347471076,B
29795,4,ÄÐ,62,0.869053574,-0.283885812,-0.06883887,2.545100329,0.680605388,B
29798,4,ÄÐ,41,0.86433549,-0.272868117,-0.06883887,-0.107477508,0.117417149,B
29809,4,ÄÐ,58,0.926850106,-0.862314825,1.06505898,1.152929213,3.270180505,B
29814,4,ÄÐ,63,0.904439206,0.751777563,-0.494050564,-0.581715333,-0.877440196,B
29821,4,ÄÐ,50,0.981108076,-0.619925524,0.214635592,0.07843664,-0.124591792,B
29824,4,Å®,49,1.00823706,-0.939438693,3.68719776,4.626303287,0.189627237,B
29854,4,ÄÐ,47,0.860796926,-0.939438693,-0.494050564,-0.587937805,0.915656702,B
29859,4,ÄÐ,60,0.825411294,0.140295464,-0.494050564,-0.547372991,-0.001540049,B
29878,4,ÄÐ,38,0.968133344,-0.878841368,1.773745137,0.725193674,-0.627166736,B
29887,4,ÄÐ,45,0.970492386,-0.311430051,-0.06883887,0.382530245,-0.007183335,B
29920,4,ÄÐ,50,0.774691888,-0.812735195,1.915482368,2.008020292,0.350687198,B
29923,4,ÄÐ,38,0.854899321,-0.785190956,0.072898361,0.279693217,-0.023172811,B
29925,4,ÄÐ,39,0.849001716,-0.944947541,0.498110055,0.085656607,-0.231120173,B
29929,4,ÄÐ,69,0.890284953,0.156822007,-0.352313333,-0.401026162,1.411104671,B
29936,4,ÄÐ,45,0.729870088,-0.823752891,-0.06883887,0.487267265,1.179763484,B
29949,4,Å®,42,0.734588172,0.415737851,0.356372824,0.072784166,-0.888203941,B
29971,4,ÄÐ,53,0.89736208,-0.427115853,-0.210576101,0.122658937,0.061199086,B
29976,4,ÄÐ,36,0.899721122,-0.575854742,-0.06883887,0.218940996,0.26617162,B
29982,4,ÄÐ,55,1.148600068,-0.917403302,0.285504208,0.209916037,0.130057715,B
29991,4,ÄÐ,47,1.120291562,-0.933929845,1.06505898,1.484715192,0.425139204,B
29997,5,ÄÐ,47,0.877310221,-0.889859063,3.403723297,4.225405125,2.491443893,B
29999,4,Å®,54,0.889105432,-0.405080462,0.285504208,-0.139539861,0.360658223,B
30002,4,ÄÐ,38,0.905618727,-0.785190956,1.986350984,2.054712578,-0.394951746,B
30007,4,Å®,36,0.900900643,-0.807226347,-0.139707486,-0.035230339,-1.383963947,B
30025,4,ÄÐ,38,0.86433549,-0.939438693,0.852453133,1.010002368,-0.679553027,B
30039,4,ÄÐ,60,0.858437884,-0.867823672,0.356372824,0.134486383,3.14141676,B
30052,4,Å®,42,0.851360758,-0.906385607,0.781584518,0.525694589,-0.109398986,B
30070,4,ÄÐ,55,0.8761307,0.255981266,-0.139707486,-0.331961478,-0.491264524,B
30072,4,ÄÐ,52,0.8537198,-0.851297129,0.498110055,0.344957918,0.288155948,B
30081,4,ÄÐ,69,0.690945892,0.178857398,-0.06883887,-0.254584333,-0.016159723,B
30087,4,ÄÐ,64,0.8313089,-0.366518528,0.923321749,0.936947703,2.630354973,B
30090,4,ÄÐ,41,0.756999072,-0.944947541,-0.281444717,0.071406672,0.631250965,B
30092,4,Å®,42,0.84310411,-0.92291215,-0.494050564,-0.598245257,1.457587911,B
30096,6,ÄÐ,50,1.69117976,-0.895367911,3.049380219,4.780155081,0.232626835,B
30101,4,ÄÐ,38,0.832488421,-0.746629022,-0.210576101,-0.146047331,-0.735679959,B
30108,4,ÄÐ,51,0.814795605,-0.33897429,-0.139707486,-0.262231798,0.20522588,B
30109,4,ÄÐ,33,0.833667942,-0.311430051,0.498110055,1.096404472,0.401707637,B
30122,4,Å®,50,0.836026984,-0.944947541,0.214635592,0.146551327,-0.431353765,B
30131,4,Å®,38,0.879669264,-0.900876759,1.632007906,1.680414294,0.025508794,B
30141,4,Å®,38,0.617815586,-0.107602685,0.568978671,0.106366512,-0.329577614,B
30149,4,ÄÐ,42,0.805359436,-0.102093837,-0.210576101,-0.49521823,0.234460547,B
30151,4,ÄÐ,45,0.826590815,-0.58136359,0.285504208,-0.154454792,-0.593875298,B
30156,5,ÄÐ,36,0.760537635,-0.87333252,4.041540838,0.989814961,0.669923036,B
30158,4,ÄÐ,58,0.786487099,-0.840279434,0.994190365,0.462899877,0.729603539,B
30160,4,ÄÐ,46,0.062261162,-0.906385607,0.710715902,0.85914306,0.611174903,B
30169,4,ÄÐ,48,0.808897999,-0.586872438,-0.210576101,0.034499341,2.803622737,B
30180,5,ÄÐ,36,0.800641352,-0.856805977,2.340694062,2.553412791,0.121094653,B
30183,4,ÄÐ,37,0.766435241,-0.383045071,0.143766977,0.63679658,-0.060263711,B
30189,4,Å®,42,0.774691888,-0.75213787,-0.139707486,-0.255771828,0.209923524,B
30193,4,ÄÐ,46,0.764076199,-0.900876759,0.356372824,-0.040217816,0.078381697,B
30194,4,ÄÐ,58,0.741665298,-0.768664413,0.852453133,0.546024496,-0.258191345,B
30206,4,ÄÐ,40,0.716895356,-0.785190956,0.356372824,0.520327114,-0.333978213,B
30217,4,Å®,40,0.780589494,-0.454660092,0.356372824,1.252773755,-0.7508144,B
30221,5,ÄÐ,42,0.75464003,-0.889859063,0.498110055,0.511017156,3.141117777,B
30223,5,ÄÐ,47,0.598943249,-0.878841368,4.325015301,6.965192562,-0.265425145,B
30239,4,ÄÐ,70,-0.227901022,0.206401637,0.427241439,1.373565701,0.094013028,B
30242,5,ÄÐ,71,0.838386026,-0.884350216,2.0572196,4.324442171,0.170307029,B
30249,4,ÄÐ,57,0.604840854,-0.845788281,-0.352313333,-0.409148625,-0.70737171,B
30255,4,ÄÐ,37,0.782948536,-0.063531903,-0.352313333,-0.315954052,-0.334556209,B
30257,4,ÄÐ,70,0.133032426,-0.845788281,0.143766977,-0.355093872,0.710114249,B
30258,4,ÄÐ,40,0.321755797,-0.829261738,0.639847286,0.448364944,-0.151610106,B
30287,4,ÄÐ,36,0.758178593,-0.272868117,0.639847286,-0.010007955,1.402061866,B
30289,4,Å®,59,0.628431275,-0.691540545,0.002029746,-0.102205032,3.890123518,B
30314,4,ÄÐ,42,0.161340931,-0.757646718,1.06505898,0.740346105,0.454842478,B
30318,4,Å®,59,1.513072078,-0.8017175,2.269825447,1.337893365,0.946912288,B
30326,5,ÄÐ,49,0.67797116,-0.724593631,2.907642988,4.553913619,0.218186523,B
30329,4,ÄÐ,43,0.663816908,-0.675014002,0.356372824,1.500960117,0.313329382,B
30330,4,ÄÐ,39,0.470375452,-0.476695483,-0.210576101,-0.213402022,-0.273334955,B
30334,4,ÄÐ,36,0.736947214,-0.917403302,-0.281444717,-0.325359009,0.308306304,B
30336,4,ÄÐ,54,0.642585528,-0.107602685,0.072898361,0.040341814,0.684014542,B
30342,4,ÄÐ,48,0.748742425,-0.856805977,0.143766977,0.203693565,-0.520163825,B
30349,4,ÄÐ,60,0.707459187,-0.553819351,0.356372824,0.333700469,-0.678661731,B
30350,5,ÄÐ,45,0.727511045,-0.87333252,4.254146685,1.967835476,0.788398871,B
30354,4,ÄÐ,69,0.703920624,-0.454660092,0.143766977,-0.386538728,-1.128631841,B
30360,6,ÄÐ,36,0.661457865,-0.8017175,2.624168525,2.902013693,3.275951539,B
30361,4,ÄÐ,62,-0.684375676,-0.333465442,-0.352313333,-0.271351756,-0.828496468,B
30365,4,Å®,33,0.786487099,0.454299785,-0.210576101,-0.24883686,-0.146870834,B
30372,4,ÄÐ,35,0.641406007,-0.476695483,0.285504208,0.690803832,0.662876236,B
30385,4,ÄÐ,37,0.656739781,-0.917403302,1.419402059,1.302411028,-0.205529438,B
30394,4,ÄÐ,81,0.561198574,-0.597890133,-0.139707486,-0.491418247,0.716653992,B
30395,4,ÄÐ,30,0.706279666,-0.862314825,0.710715902,0.956280115,-1.207865486,B
30396,4,ÄÐ,38,0.240368843,-0.812735195,-0.494050564,-0.531460564,0.195891575,B
30397,4,ÄÐ,49,0.705100145,-0.746629022,-0.494050564,-0.52785058,2.807746692,B
30398,4,ÄÐ,47,0.709818229,-0.900876759,1.419402059,2.397803505,-0.283359325,B
30406,4,ÄÐ,55,0.456221199,-0.939438693,-0.139707486,-0.324219014,0.191023414,B
30421,4,Å®,36,0.683868766,-0.305921203,0.072898361,0.349707896,-1.251675452,B
30423,4,ÄÐ,42,-0.132359815,0.592020978,-0.281444717,-0.414943598,-0.360218279,B
30426,6,ÄÐ,39,-0.224362459,-0.686031697,0.498110055,0.27902822,0.136637748,B
30430,4,ÄÐ,42,0.022157445,-0.592381286,0.639847286,0.014691932,1.058315057,B
30433,4,Å®,51,0.653201218,-0.592381286,0.498110055,1.471035254,-0.341931997,B
30451,4,ÄÐ,40,0.631969839,-0.862314825,0.568978671,-0.031335357,0.353147226,B
30453,4,ÄÐ,34,0.693304934,-0.790699804,0.214635592,0.151918803,-0.140589898,B
30464,4,ÄÐ,57,0.595404685,-0.614416676,0.710715902,0.587966803,0.384742076,B
30475,4,Å®,30,0.295806334,-0.928420998,2.340694062,2.896503718,0.188639076,B
30479,4,ÄÐ,53,0.289908728,-0.372027376,0.002029746,-0.2618993,0.176029793,B
30489,4,Å®,32,0.18139279,0.382684764,0.143766977,0.012744441,-0.164627135,B
30503,4,ÄÐ,38,0.679150682,-0.928420998,1.135927596,0.933812718,2.152791528,B
30509,4,ÄÐ,57,0.575352827,-0.92291215,0.002029746,0.05658674,0.79546868,B
30520,4,Å®,34,0.155443326,-0.107602685,1.277664827,1.41313302,0.499239249,B
30523,4,Å®,47,-0.087538014,-0.234306183,-0.210576101,-0.327496499,0.150855768,B
30528,4,ÄÐ,48,0.662637387,-0.482204331,0.710715902,0.862040547,-0.324824238,B
30536,4,ÄÐ,59,0.659098823,-0.741120174,0.923321749,0.999552416,0.954251438,B
30539,4,ÄÐ,41,0.416117483,-0.157182314,-0.494050564,-0.469758347,-0.479676756,B
30547,4,ÄÐ,41,0.596584207,-0.327956594,-0.139707486,-0.167849731,-0.820308125,B
30556,4,ÄÐ,53,-0.752787898,-0.680522849,0.994190365,0.320068032,0.708093882,B
30569,4,ÄÐ,47,0.639046965,-0.135146923,1.206796212,1.465145281,-0.096001749,B
30576,4,ÄÐ,45,0.603661333,-0.730102479,1.206796212,1.036507247,-0.680943431,B
30578,5,Å®,50,0.582429954,-0.911894454,0.710715902,0.807463297,0.928554407,B
30585,4,Å®,55,0.443246467,-0.92291215,0.285504208,-0.278239225,0.830220061,B
30592,4,ÄÐ,37,0.659098823,-0.829261738,2.128088215,1.465857778,0.924536624,B
30609,4,ÄÐ,46,0.565916659,0.845427974,-0.494050564,-0.570077887,0.696524633,B
30619,4,ÄÐ,41,0.618995107,-0.763155565,0.002029746,-0.170082221,-0.836039201,B
30630,4,ÄÐ,31,0.590686601,-0.851297129,0.214635592,-0.134504884,0.150797083,B
30636,4,ÄÐ,45,0.614277023,-0.790699804,0.427241439,0.139758859,0.631652992,B
30643,4,ÄÐ,50,0.602481812,-0.482204331,0.710715902,1.265076199,-0.151026033,B
30657,4,ÄÐ,44,0.616636065,-0.383045071,-0.06883887,-0.271636755,-0.88708293,B
30659,4,ÄÐ,49,0.601302291,0.355140526,-0.352313333,-0.4144686,-0.686808961,B
30679,4,ÄÐ,44,0.593045643,-0.92291215,-0.06883887,0.034214343,0.062021232,B
30685,4,ÄÐ,35,0.538787674,-0.812735195,-0.210576101,-0.213212023,0.344424251,B
30709,4,ÄÐ,38,0.630790318,-0.454660092,0.143766977,0.02832437,-0.132591949,B
30717,4,ÄÐ,55,0.617815586,-0.834770586,0.639847286,0.291378163,0.657722602,B
30718,4,ÄÐ,42,-0.014407708,-0.856805977,0.710715902,0.492349742,-0.809654859,B
30722,4,Å®,62,0.547044322,-0.70255824,0.285504208,-0.144669837,0.461763678,B
30725,5,ÄÐ,35,0.011541755,-0.41058931,-0.281444717,-0.346686411,0.146346163,B
30726,4,ÄÐ,40,0.28047256,-0.823752891,1.135927596,0.854155583,0.91131501,B
30727,4,Å®,42,0.319396755,-0.818244043,0.498110055,0.333700469,-0.342471852,B
30736,4,ÄÐ,44,-0.89786899,-0.917403302,-0.494050564,-0.454320917,0.095050428,B
30743,4,Å®,50,0.386629456,-0.92291215,1.206796212,1.910740738,-0.605128581,B
30761,6,ÄÐ,53,-0.485036615,-0.92291215,4.821095611,1.399548082,3.029018814,B
30774,4,Å®,47,0.109442004,-0.851297129,1.206796212,1.404583059,-0.147412155,B
30791,4,ÄÐ,34,0.355961908,-0.834770586,0.285504208,-0.195969602,0.557026527,B
30801,4,ÄÐ,31,0.423194609,-0.746629022,-0.281444717,-0.394518692,-1.100782335,B
30805,4,ÄÐ,45,0.548223843,-0.845788281,1.348533443,1.072464582,0.578170989,B
30808,4,ÄÐ,31,-0.391854451,-0.261850421,-0.139707486,-0.202429572,0.19778078,B
30812,4,ÄÐ,38,-0.539294585,-0.102093837,0.568978671,0.183981156,0.566021412,B
30814,4,ÄÐ,60,-0.549910274,-0.911894454,0.356372824,0.275465736,-0.293990426,B
30817,4,ÄÐ,43,0.07169733,-0.542801656,-0.210576101,-0.123722433,-0.00385084,B
30823,4,ÄÐ,52,-0.496831826,0.68567139,-0.494050564,-0.367063817,-0.41157739,B
30831,4,ÄÐ,36,0.305242502,-0.911894454,0.285504208,-0.010245454,0.268874689,B
30834,4,ÄÐ,43,0.144827636,-0.482204331,0.852453133,0.2180385,0.122252048,B
30836,4,Å®,41,-0.383597803,-0.862314825,-0.281444717,-0.326974001,0.897969793,B
30853,4,ÄÐ,44,0.367757119,-0.520766265,-0.494050564,-0.451423431,-1.42621908,B
30865,6,ÄÐ,53,0.466836889,-0.834770586,1.702876521,2.60604255,3.139858431,B
30868,4,Å®,32,0.485709226,0.322087439,-0.139707486,-0.260379307,-0.7082181,B
30876,4,ÄÐ,32,0.212060338,-0.294903508,0.994190365,1.27353116,0.681254919,B
30898,5,ÄÐ,48,0.432630778,-0.763155565,3.403723297,2.507338003,-0.041501217,B
30914,4,ÄÐ,47,0.268677349,-0.840279434,0.285504208,-0.124102432,1.652099114,B
30926,5,ÄÐ,33,0.418476525,-0.889859063,6.025862077,7.32552591,-0.111059536,B
30945,4,ÄÐ,42,0.088210625,0.134786616,-0.06883887,-0.450710934,0.514728252,B
30958,5,ÄÐ,52,0.453862157,-0.047005359,0.781584518,2.064687532,0.239900575,B
30962,4,ÄÐ,45,0.44560551,-0.482204331,0.143766977,0.208586043,0.709235213,B
30963,4,ÄÐ,33,0.188469916,-0.316938899,0.498110055,0.316648048,-0.116734933,B
30966,4,ÄÐ,38,0.314678671,0.272507809,0.285504208,-0.093037574,0.727810755,B
30967,4,ÄÐ,57,0.40196323,-0.92291215,0.072898361,0.194573607,1.799815617,B
30970,4,ÄÐ,47,0.249805012,-0.774173261,-0.210576101,-0.301941616,-0.092981432,B
30988,4,ÄÐ,37,0.315858192,-0.796208652,0.639847286,0.671043923,0.172891434,B
30997,4,Å®,28,0.240368843,-0.75213787,-0.06883887,0.198468589,-0.637601151,B
31010,4,ÄÐ,55,0.510479168,-0.316938899,0.639847286,0.607204215,-0.026745518,B
31011,4,ÄÐ,47,0.403142751,-0.537292808,-0.06883887,-0.063777708,-0.509738104,B
31028,4,Å®,32,0.377193287,-0.829261738,3.616329144,5.697233376,-0.357628815,B
31052,4,ÄÐ,,0.42437413,-0.823752891,0.072898361,0.01944191,-0.904239869,B
31053,4,ÄÐ,33,0.423194609,0.019100813,0.072898361,0.054924248,0.580882217,B
31064,5,ÄÐ,30,0.22621459,-0.785190956,3.332854682,3.391878947,0.626313223,B
31066,4,ÄÐ,34,0.422015088,-0.23981503,1.06505898,0.899042877,1.188030973,B
